243	1143
244	1145
244	1146
244	1147
244	1148
244	1149
244	1150
244	1151
246	1153
246	1154
247	1156
247	1157
247	1158
247	1159
247	1160
247	1161
250	1176
250	1177
250	1178
250	1179
250	1180
251	1182
251	1183
251	1184
253	1189
253	1190
253	1191
254	1193
254	1194
254	1195
258	1212
258	1213
259	1215
259	1216
259	1217
259	1218
259	1219
259	1220
261	1226
261	1227
263	1233
264	1235
265	1237
265	1238
265	1239
265	1240
266	1242
266	1243
266	1244
268	1252
268	1253
268	1254
268	1255
270	1262
270	1263
270	1264
270	1265
272	1273
272	1274
272	1275
272	1276
273	1278
276	1290
276	1291
276	1292
276	1293
277	1295
277	1296
278	1298
278	1299
278	1300
279	1302
279	1303
279	1304
279	1305
279	1306
279	1307
280	1309
280	1310
280	1311
280	1312
281	1314
281	1315
281	1316
281	1317
281	1318
281	1319
281	1320
282	1322
282	1323
282	1324
282	1325
282	1326
282	1327
282	1328
282	1329
282	1330
283	1332
283	1333
283	1334
283	1335
283	1336
283	1337
283	1338
283	1339
284	1341
284	1342
284	1343
285	1345
285	1346
285	1347
286	1349
286	1350
288	1354
288	1355
288	1356
288	1357
288	1358
288	1359
288	1360
289	1362
289	1363
289	1364
289	1365
290	1367
290	1368
293	1376
293	1377
294	1379
294	1380
294	1381
294	1382
294	1383
295	1385
295	1386
295	1387
295	1388
295	1389
296	1391
296	1392
296	1393
296	1394
297	1396
297	1397
297	1398
297	1399
297	1400
297	1401
298	1403
299	1405
301	1410
301	1411
301	1412
301	1413
301	1414
301	1415
302	1417
302	1418
302	1419
302	1420
303	1422
303	1423
303	1424
304	1426
304	1427
304	1428
304	1429
305	1431
305	1432
307	1434
307	1435
308	1437
308	1438
308	1439
312	1450
312	1451
312	1452
312	1453
312	1454
312	1455
312	1456
313	1458
313	1459
313	1460
313	1461
313	1462
313	1463
313	1464
314	1466
314	1467
314	1468
314	1469
315	1471
315	1472
316	1474
316	1475
317	1477
317	1478
317	1479
318	1481
318	1482
320	1492
320	1493
320	1494
320	1495
322	1499
322	1500
322	1501
323	1503
323	1504
323	1505
323	1506
323	1507
324	1509
324	1510
324	1511
324	1512
324	1513
324	1514
325	1516
325	1517
325	1518
325	1519
325	1520
325	1521
325	1522
327	1529
327	1530
327	1531
327	1532
330	1546
330	1547
330	1548
330	1549
330	1550
331	1552
331	1553
331	1554
332	1556
332	1557
333	1559
334	1561
337	1568
337	1569
337	1570
337	1571
337	1572
341	1582
341	1583
341	1584
342	1586
342	1587
342	1588
342	1589
351	1619
351	1620
351	1621
352	1623
352	1624
352	1625
352	1626
354	1631
355	1633
355	1634
355	1635
356	1637
356	1638
356	1639
356	1640
358	1645
358	1646
358	1647
358	1648
360	1650
360	1651
360	1652
360	1653
360	1654
361	1656
361	1657
361	1658
361	1659
361	1660
362	1662
362	1663
362	1664
362	1665
362	1666
363	1668
363	1669
363	1670
364	1672
364	1673
364	1674
364	1675
364	1676
365	1678
365	1679
365	1680
365	1681
366	1683
367	1685
367	1686
367	1687
367	1688
371	1706
371	1707
371	1708
371	1709
371	1710
371	1711
373	1719
373	1720
373	1721
375	1723
375	1724
379	1741
379	1742
379	1743
380	1745
381	1747
381	1748
381	1749
382	1751
382	1752
382	1753
382	1754
384	1762
384	1763
384	1764
384	1765
385	1767
385	1768
385	1769
385	1770
388	1781
388	1782
388	1783
388	1784
388	1785
390	1792
390	1793
390	1794
390	1795
390	1796
391	1798
391	1799
391	1800
394	1808
394	1809
394	1810
394	1811
394	1812
394	1813
395	1815
395	1816
395	1817
395	1818
395	1819
395	1820
395	1821
396	1823
396	1824
396	1825
396	1826
396	1827
397	1829
397	1830
397	1831
400	1841
400	1842
400	1843
401	1845
401	1846
401	1847
407	1875
407	1876
408	1878
408	1879
408	1880
413	1895
413	1896
417	1919
417	1920
417	1921
421	1938
422	1940
422	1941
422	1942
422	1943
422	1944
423	1946
423	1947
423	1948
423	1949
424	1951
424	1952
425	1954
425	1955
425	1956
425	1957
426	1959
426	1960
426	1961
426	1962
426	1963
428	1971
428	1972
428	1973
428	1974
428	1975
429	1977
429	1978
430	1980
430	1981
430	1982
430	1983
430	1984
430	1985
430	1986
430	1987
431	1989
431	1990
431	1991
436	2000
436	2001
436	2002
436	2003
436	2004
436	2005
437	2007
437	2008
437	2009
437	2010
437	2011
437	2012
437	2013
437	2014
438	2016
438	2017
438	2018
438	2019
438	2020
439	2022
439	2023
439	2024
439	2025
440	2027
440	2028
440	2029
440	2030
440	2031
440	2032
440	2033
441	2035
441	2036
441	2037
442	2039
442	2040
443	2042
443	2043
443	2044
443	2045
443	2046
445	2055
445	2056
445	2057
445	2058
445	2059
446	2061
446	2062
446	2063
446	2064
446	2065
446	2066
447	2068
447	2069
447	2070
447	2071
448	2073
448	2074
448	2075
448	2076
448	2077
449	2079
449	2080
449	2081
449	2082
451	2087
451	2088
452	2090
454	2097
454	2098
454	2099
455	2101
455	2102
455	2103
455	2104
456	2106
456	2107
456	2108
459	2114
459	2115
459	2116
459	2117
460	2119
460	2120
462	2122
462	2123
464	2125
464	2126
466	2131
466	2132
466	2133
466	2134
468	2146
468	2147
468	2148
468	2149
468	2150
468	2151
469	2153
469	2154
469	2155
472	2169
472	2170
472	2171
472	2172
472	2173
476	2181
476	2182
476	2183
476	2184
477	2186
477	2187
477	2188
477	2189
477	2190
477	2191
477	2192
478	2194
478	2195
480	2200
480	2201
480	2202
480	2203
481	2205
481	2206
481	2207
481	2208
481	2209
481	2210
481	2211
482	2213
482	2214
482	2215
482	2216
483	2218
483	2219
483	2220
483	2221
483	2222
484	2224
484	2225
484	2226
484	2227
484	2228
485	2230
485	2231
485	2232
485	2233
485	2234
485	2235
488	2244
488	2245
488	2246
488	2247
488	2248
492	2261
492	2262
492	2263
492	2264
493	2266
493	2267
493	2268
493	2269
497	2288
497	2289
497	2290
499	2295
499	2296
500	2298
500	2299
500	2300
500	2301
500	2302
500	2303
501	2305
501	2306
501	2307
501	2308
503	2314
504	2316
506	2324
506	2325
507	2327
507	2328
510	2335
510	2336
510	2337
510	2338
510	2339
510	2340
510	2341
510	2342
511	2344
511	2345
511	2346
511	2347
511	2348
511	2349
512	2351
512	2352
512	2353
512	2354
512	2355
512	2356
514	2362
514	2363
514	2364
514	2365
514	2366
515	2368
516	2370
516	2371
518	2378
518	2379
518	2380
518	2381
519	2383
519	2384
519	2385
519	2386
521	2391
521	2392
522	2394
522	2395
522	2396
522	2397
522	2398
524	2403
524	2404
527	2410
527	2411
527	2412
527	2413
528	2415
528	2416
528	2417
529	2419
529	2420
529	2421
529	2422
529	2423
529	2424
530	2426
530	2427
530	2428
530	2429
530	2430
530	2431
531	2433
531	2434
533	2440
533	2441
533	2442
536	2450
536	2451
536	2452
536	2453
536	2454
540	2467
540	2468
541	2470
541	2471
541	2472
543	2482
543	2483
543	2484
543	2485
543	2486
544	2488
544	2489
544	2490
544	2491
548	2515
548	2516
548	2517
548	2518
548	2519
548	2520
548	2521
548	2522
548	2523
549	2525
549	2526
549	2527
550	2529
550	2530
550	2531
550	2532
551	2534
551	2535
551	2536
552	2538
554	2544
554	2545
554	2546
555	2548
555	2549
555	2550
555	2551
556	2553
557	2555
560	2567
564	2587
564	2588
564	2589
564	2590
565	2592
565	2593
565	2594
565	2595
565	2596
565	2597
565	2598
565	2599
565	2600
566	2602
566	2603
566	2604
566	2605
566	2606
566	2607
569	2619
569	2620
570	2622
570	2623
570	2624
571	2626
571	2627
571	2628
571	2629
573	2636
573	2637
573	2638
573	2639
574	2641
574	2642
574	2643
574	2644
574	2645
574	2646
575	2648
575	2649
575	2650
575	2651
576	2653
576	2654
576	2655
576	2656
576	2657
576	2658
577	2660
577	2661
577	2662
577	2663
577	2664
578	2666
578	2667
579	2669
579	2670
579	2671
579	2672
579	2673
579	2674
579	2675
579	2676
579	2677
582	2686
582	2687
582	2688
582	2689
583	2691
583	2692
583	2693
583	2694
583	2695
583	2696
586	2711
586	2712
586	2713
587	2715
589	2719
589	2720
589	2721
589	2722
590	2724
590	2725
590	2726
590	2727
590	2728
590	2729
592	2735
592	2736
593	2738
593	2739
593	2740
594	2742
594	2743
594	2744
594	2745
596	2747
596	2748
598	2755
598	2756
598	2757
598	2758
599	2760
599	2761
599	2762
599	2763
599	2764
601	2768
601	2769
602	2771
602	2772
602	2773
602	2774
602	2775
604	2783
604	2784
604	2785
604	2786
604	2787
605	2789
606	2791
606	2792
606	2793
607	2795
608	2797
608	2798
608	2799
608	2800
608	2801
611	2813
611	2814
611	2815
612	2817
612	2818
612	2819
612	2820
612	2821
613	2823
613	2824
613	2825
614	2827
614	2828
614	2829
616	2835
616	2836
616	2837
616	2838
616	2839
617	2841
617	2842
617	2843
617	2844
619	2850
619	2851
619	2852
619	2853
619	2854
619	2855
619	2856
619	2857
620	2859
621	2861
621	2862
622	2864
622	2865
624	2870
624	2871
624	2872
624	2873
625	2875
627	2887
627	2888
627	2889
629	2891
629	2892
629	2893
629	2894
631	2900
631	2901
631	2902
631	2903
631	2904
634	2915
635	2917
635	2918
635	2919
635	2920
635	2921
635	2922
636	2924
636	2925
636	2926
636	2927
637	2929
637	2930
637	2931
637	2932
637	2933
641	2954
641	2955
641	2956
641	2957
641	2958
642	2960
642	2961
643	2963
643	2964
644	2966
644	2967
644	2968
644	2969
645	2971
645	2972
645	2973
645	2974
645	2975
650	2994
650	2995
650	2996
650	2997
653	3010
653	3011
653	3012
653	3013
654	3015
654	3016
655	3018
655	3019
655	3020
655	3021
655	3022
656	3024
656	3025
658	3032
658	3033
658	3034
658	3035
658	3036
658	3037
658	3038
658	3039
660	3047
660	3048
660	3049
660	3050
660	3051
660	3052
661	3054
661	3055
661	3056
661	3057
666	3083
666	3084
666	3085
666	3086
666	3087
667	3089
667	3090
667	3091
667	3092
668	3094
668	3095
668	3096
671	3104
671	3105
671	3106
673	3112
673	3113
673	3114
673	3115
673	3116
673	3117
673	3118
673	3119
674	3121
674	3122
675	3124
675	3125
675	3126
675	3127
675	3128
675	3129
675	3130
675	3131
678	3142
678	3143
679	3145
679	3146
679	3147
679	3148
681	3155
681	3156
684	3166
684	3167
684	3168
684	3169
686	3176
686	3177
686	3178
686	3179
686	3180
686	3181
688	3185
688	3186
688	3187
688	3188
689	3190
689	3191
689	3192
689	3193
689	3194
689	3195
692	3210
693	3212
693	3213
693	3214
693	3215
693	3216
694	3218
694	3219
694	3220
694	3221
694	3222
694	3223
696	3231
696	3232
696	3233
696	3234
696	3235
698	3242
698	3243
698	3244
698	3245
698	3246
700	3252
700	3253
700	3254
701	3256
701	3257
701	3258
702	3260
702	3261
703	3263
703	3264
703	3265
703	3266
703	3267
703	3268
704	3270
704	3271
704	3272
706	3280
706	3281
706	3282
706	3283
710	3295
710	3296
710	3297
712	3299
712	3300
712	3301
713	3303
713	3304
713	3305
713	3306
716	3322
716	3323
716	3324
716	3325
717	3327
717	3328
717	3329
717	3330
717	3331
719	3338
720	3340
720	3341
720	3342
720	3343
720	3344
721	3346
721	3347
721	3348
721	3349
722	3351
722	3352
722	3353
722	3354
722	3355
723	3357
723	3358
726	3373
726	3374
726	3375
726	3376
726	3377
726	3378
730	3396
730	3397
730	3398
730	3399
730	3400
730	3401
732	3403
732	3404
732	3405
732	3406
734	3415
734	3416
734	3417
734	3418
734	3419
739	3435
739	3436
739	3437
739	3438
741	3446
741	3447
741	3448
741	3449
741	3450
742	3452
742	3453
742	3454
742	3455
742	3456
742	3457
745	3465
745	3466
745	3467
746	3469
746	3470
746	3471
746	3472
746	3473
747	3475
747	3476
747	3477
747	3478
747	3479
747	3480
748	3482
748	3483
754	3507
754	3508
754	3509
754	3510
754	3511
756	3518
756	3519
756	3520
758	3528
758	3529
758	3530
760	3538
760	3539
760	3540
760	3541
761	3543
761	3544
761	3545
763	3550
763	3551
763	3552
763	3553
763	3554
764	3556
764	3557
764	3558
769	3571
769	3572
769	3573
769	3574
770	3576
770	3577
770	3578
771	3580
771	3581
771	3582
772	3584
772	3585
772	3586
774	3592
774	3593
774	3594
774	3595
774	3596
774	3597
774	3598
774	3599
776	3605
776	3606
776	3607
776	3608
776	3609
777	3611
777	3612
777	3613
777	3614
777	3615
779	3621
779	3622
779	3623
779	3624
781	3626
781	3627
781	3628
783	3633
783	3634
783	3635
784	3637
784	3638
784	3639
785	3641
785	3642
785	3643
785	3644
788	3656
788	3657
790	3662
790	3663
790	3664
790	3665
790	3666
790	3667
794	3676
794	3677
794	3678
794	3679
794	3680
794	3681
795	3683
795	3684
795	3685
795	3686
795	3687
798	3698
798	3699
798	3700
802	3718
802	3719
802	3720
803	3722
803	3723
803	3724
803	3725
803	3726
807	3737
807	3738
807	3739
807	3740
807	3741
809	3748
809	3749
809	3750
809	3751
809	3752
809	3753
811	3759
811	3760
812	3762
812	3763
812	3764
812	3765
813	3767
814	3769
814	3770
817	3778
817	3779
817	3780
818	3782
819	3784
819	3785
819	3786
819	3787
820	3789
820	3790
820	3791
821	3793
821	3794
822	3796
822	3797
822	3798
824	3802
826	3808
826	3809
826	3810
826	3811
826	3812
826	3813
830	3824
830	3825
832	3833
832	3834
832	3835
833	3837
834	3839
834	3840
834	3841
835	3843
835	3844
835	3845
835	3846
837	3855
837	3856
837	3857
838	3859
838	3860
838	3861
839	3863
839	3864
839	3865
839	3866
839	3867
839	3868
840	3870
840	3871
840	3872
840	3873
840	3874
841	3876
841	3877
841	3878
842	3880
842	3881
842	3882
842	3883
843	3885
844	3887
844	3888
844	3889
844	3890
844	3891
844	3892
849	3909
849	3910
849	3911
850	3913
850	3914
850	3915
850	3916
850	3917
851	3919
851	3920
851	3921
852	3923
852	3924
852	3925
852	3926
852	3927
854	3932
854	3933
854	3934
854	3935
854	3936
854	3937
854	3938
854	3939
857	3948
857	3949
862	3971
862	3972
862	3973
862	3974
862	3975
864	3980
864	3981
864	3982
867	3992
869	3998
869	3999
871	4003
873	4005
873	4006
873	4007
873	4008
873	4009
873	4010
873	4011
873	4012
873	4013
874	4015
874	4016
874	4017
874	4018
875	4020
875	4021
875	4022
876	4024
877	4026
877	4027
877	4028
877	4029
878	4031
878	4032
878	4033
878	4034
878	4035
879	4037
879	4038
879	4039
879	4040
879	4041
879	4042
881	4050
881	4051
881	4052
883	4061
883	4062
889	4086
889	4087
890	4089
890	4090
890	4091
890	4092
890	4093
890	4094
891	4096
891	4097
891	4098
891	4099
891	4100
892	4102
892	4103
892	4104
892	4105
892	4106
892	4107
893	4109
893	4110
893	4111
893	4112
893	4113
893	4114
895	4120
895	4121
895	4122
896	4124
899	4130
899	4131
899	4132
899	4133
900	4135
900	4136
901	4138
901	4139
901	4140
901	4141
901	4142
901	4143
901	4144
901	4145
902	4147
902	4148
902	4149
902	4150
904	4157
904	4158
904	4159
906	4169
906	4170
906	4171
906	4172
908	4178
908	4179
908	4180
908	4181
908	4182
908	4183
909	4185
909	4186
909	4187
914	4211
914	4212
914	4213
914	4214
916	4222
918	4232
918	4233
918	4234
920	4241
920	4242
920	4243
920	4244
920	4245
921	4247
921	4248
921	4249
922	4251
922	4252
922	4253
923	4255
923	4256
923	4257
924	4259
924	4260
925	4262
925	4263
925	4264
925	4265
925	4266
926	4268
926	4269
926	4270
927	4272
927	4273
927	4274
929	4276
929	4277
929	4278
934	4289
934	4290
934	4291
935	4293
937	4301
937	4302
937	4303
937	4304
937	4305
937	4306
937	4307
939	4312
939	4313
939	4314
940	4316
940	4317
940	4318
942	4328
942	4329
942	4330
942	4331
942	4332
943	4334
943	4335
943	4336
943	4337
944	4339
944	4340
944	4341
944	4342
945	4344
945	4345
945	4346
947	4353
947	4354
947	4355
947	4356
948	4358
949	4360
949	4361
949	4362
949	4363
949	4364
950	4366
950	4367
950	4368
952	4373
952	4374
953	4376
954	4378
954	4379
954	4380
958	4392
958	4393
958	4394
960	4398
960	4399
960	4400
960	4401
960	4402
960	4403
962	4413
962	4414
962	4415
962	4416
962	4417
962	4418
963	4420
963	4421
963	4422
964	4424
964	4425
964	4426
966	4436
966	4437
966	4438
967	4440
967	4441
967	4442
967	4443
967	4444
968	4446
968	4447
968	4448
968	4449
969	4451
969	4452
974	4474
974	4475
974	4476
974	4477
974	4478
976	4482
976	4483
976	4484
976	4485
976	4486
977	4488
977	4489
977	4490
977	4491
977	4492
978	4494
979	4496
979	4497
981	4501
981	4502
981	4503
981	4504
981	4505
982	4507
982	4508
982	4509
984	4515
984	4516
984	4517
984	4518
984	4519
984	4520
985	4522
986	4524
986	4525
986	4526
986	4527
989	4543
989	4544
989	4545
995	4568
995	4569
995	4570
995	4571
998	4583
998	4584
998	4585
999	4587
1000	4589
1000	4590
1000	4591
1000	4592
1000	4593
1000	4594
1001	4596
1001	4597
1001	4598
1003	4600
1003	4601
1003	4602
1006	4614
1006	4615
1006	4616
1006	4617
1007	4619
1007	4620
1007	4621
1007	4622
1008	4624
1008	4625
1008	4626
1008	4627
1008	4628
1008	4629
1008	4630
1011	4640
1011	4641
1011	4642
1012	4644
1012	4645
1012	4646
1012	4647
1014	4655
1014	4656
1014	4657
1014	4658
1014	4659
1014	4660
1017	4666
1017	4667
1017	4668
1017	4669
1018	4671
1018	4672
1018	4673
1018	4674
1018	4675
1018	4676
1020	4684
1020	4685
1020	4686
1020	4687
1020	4688
1020	4689
1020	4690
1020	4691
1020	4692
1021	4694
1022	4696
1022	4697
1022	4698
1022	4699
1022	4700
1024	4705
1025	4707
1025	4708
1025	4709
1025	4710
1025	4711
1027	4716
1027	4717
1027	4718
1027	4719
1027	4720
1027	4721
1027	4722
1027	4723
1030	4728
1030	4729
1030	4730
1030	4731
1033	4745
1033	4746
1033	4747
1033	4748
1033	4749
1033	4750
1034	4752
1034	4753
1034	4754
1034	4755
1037	4764
1037	4765
1037	4766
1037	4767
1038	4769
1038	4770
1038	4771
1038	4772
1039	4774
1039	4775
1040	4777
1040	4778
1041	4780
1041	4781
1041	4782
1041	4783
1041	4784
1041	4785
1041	4786
1041	4787
1043	4795
1043	4796
1043	4797
1043	4798
1043	4799
1044	4801
1044	4802
1044	4803
1044	4804
1044	4805
1045	4807
1045	4808
1045	4809
1045	4810
1046	4812
1046	4813
1046	4814
1047	4816
1047	4817
1049	4823
1049	4824
1049	4825
1049	4826
1050	4828
1050	4829
1050	4830
1050	4831
1050	4832
1051	4834
1051	4835
1051	4836
1051	4837
1051	4838
1051	4839
1051	4840
1051	4841
1054	4850
1057	4859
1057	4860
1057	4861
1058	4863
1058	4864
1062	4878
1062	4879
1062	4880
1063	4882
1063	4883
1063	4884
1064	4886
1064	4887
1064	4888
1065	4890
1065	4891
1065	4892
1067	4900
1067	4901
1067	4902
1067	4903
1067	4904
1069	4913
1069	4914
1069	4915
1069	4916
1072	4925
1072	4926
1073	4928
1073	4929
1073	4930
1073	4931
1074	4933
1074	4934
1074	4935
1074	4936
1076	4941
1076	4942
1076	4943
1076	4944
1076	4945
1077	4947
1077	4948
1077	4949
1077	4950
1077	4951
1081	4964
1081	4965
1081	4966
1082	4968
1082	4969
1082	4970
1082	4971
1083	4973
1083	4974
1083	4975
1083	4976
1084	4978
1084	4979
1084	4980
1084	4981
1087	4992
1087	4993
1087	4994
1087	4995
1087	4996
1087	4997
1088	4999
1088	5000
1088	5001
1090	5006
1090	5007
1090	5008
1093	5013
1093	5014
1093	5015
1093	5016
1094	5018
1094	5019
1094	5020
1095	5022
1095	5023
1095	5024
1096	5026
1096	5027
1096	5028
1096	5029
1096	5030
1097	5032
1097	5033
1097	5034
1097	5035
1098	5037
1098	5038
1098	5039
1099	5041
1099	5042
1099	5043
1099	5044
1099	5045
1099	5046
1099	5047
1099	5048
1099	5049
1102	5055
1102	5056
1102	5057
1102	5058
1106	5070
1106	5071
1106	5072
1106	5073
1109	5082
1109	5083
1110	5085
1110	5086
1110	5087
1112	5093
1112	5094
1113	5096
1113	5097
1114	5099
1114	5100
1114	5101
1114	5102
1115	5104
1115	5105
1115	5106
1116	5108
1116	5109
1116	5110
1117	5112
1117	5113
1117	5114
1117	5115
1117	5116
1120	5127
1120	5128
1120	5129
1122	5134
1125	5141
1125	5142
1125	5143
1125	5144
1126	5146
1126	5147
1126	5148
1126	5149
1127	5151
1127	5152
1127	5153
1129	5158
1129	5159
1129	5160
1129	5161
1129	5162
1130	5164
1130	5165
1130	5166
1131	5168
1131	5169
1132	5171
1132	5172
1133	5174
1133	5175
1133	5176
1133	5177
1133	5178
1135	5186
1135	5187
1135	5188
1136	5190
1138	5195
1138	5196
1138	5197
1138	5198
1138	5199
1139	5201
1139	5202
1139	5203
1139	5204
1139	5205
1139	5206
1139	5207
1140	5209
1140	5210
1140	5211
1140	5212
1140	5213
1140	5214
1141	5216
1141	5217
1142	5219
1142	5220
1144	5228
1144	5229
1145	5231
1145	5232
1145	5233
1146	5235
1146	5236
1146	5237
1146	5238
1146	5239
1146	5240
1147	5242
1148	5244
1148	5245
1150	5254
1150	5255
1151	5257
1151	5258
1152	5260
1152	5261
1155	5270
1155	5271
1155	5272
1155	5273
1156	5275
1159	5281
1159	5282
1159	5283
1159	5284
1159	5285
1160	5287
1160	5288
1166	5310
1166	5311
1166	5312
1166	5313
1166	5314
1167	5316
1168	5318
1168	5319
1168	5320
1168	5321
1170	5327
1170	5328
1170	5329
1171	5331
1171	5332
1171	5333
1176	5354
1177	5356
1178	5358
1178	5359
1179	5361
1179	5362
1182	5368
1182	5369
1183	5371
1183	5372
1183	5373
1187	5393
1188	5395
1188	5396
1188	5397
1188	5398
1188	5399
1188	5400
1191	5413
1191	5414
1194	5424
1194	5425
1194	5426
1196	5435
1196	5436
1196	5437
1196	5438
1196	5439
1196	5440
1203	5463
1203	5464
1205	5468
1205	5469
1205	5470
1205	5471
1205	5472
1205	5473
1205	5474
1205	5475
1205	5476
1207	5480
1207	5481
1209	5486
1209	5487
1209	5488
1209	5489
1209	5490
1210	5492
1210	5493
1211	5495
1211	5496
1211	5497
1216	5514
1216	5515
1216	5516
1216	5517
1216	5518
1217	5520
1217	5521
1217	5522
1217	5523
1217	5524
1217	5525
1219	5532
1219	5533
1220	5535
1221	5537
1221	5538
1222	5540
1223	5542
1223	5543
1223	5544
1224	5546
1224	5547
1224	5548
1225	5550
1225	5551
1225	5552
1225	5553
1225	5554
1225	5555
1227	5559
1227	5560
1227	5561
1227	5562
1227	5563
1227	5564
1227	5565
1227	5566
1232	5584
1232	5585
1232	5586
1232	5587
1233	5589
1233	5590
1233	5591
1233	5592
1233	5593
1234	5595
1234	5596
1234	5597
1234	5598
1235	5600
1235	5601
1235	5602
1235	5603
1236	5605
1236	5606
1236	5607
1236	5608
1237	5610
1237	5611
1237	5612
1237	5613
1239	5618
1240	5620
1240	5621
1240	5622
1240	5623
1240	5624
1240	5625
1240	5626
1242	5631
1242	5632
1242	5633
1242	5634
1243	5636
1245	5646
1245	5647
1245	5648
1245	5649
1246	5651
1246	5652
1246	5653
1247	5655
1247	5656
1251	5672
1253	5680
1253	5681
1253	5682
1253	5683
1254	5685
1254	5686
1254	5687
1255	5689
1255	5690
1255	5691
1255	5692
1257	5698
1257	5699
1257	5700
1257	5701
1257	5702
1258	5704
1260	5708
1263	5716
1263	5717
1263	5718
1263	5719
1263	5720
1267	5734
1267	5735
1267	5736
1267	5737
1268	5739
1268	5740
1268	5741
1269	5743
1269	5744
1269	5745
1269	5746
1272	5753
1272	5754
1273	5756
1273	5757
1275	5766
1275	5767
1275	5768
1276	5770
1276	5771
1276	5772
1277	5774
