3295	28	56	20150111
3299	114	33	20140528
3338	1	11	20141101
3357	56	75	20150501
3432	2	49	20140820
3463	51	44	20150803
3465	29	16	20140725
3496	1	113	20140825
3505	18	1	20150212
3528	6	118	20140207
3543	1	16	20140219
3547	37	31	20140104
3576	1	51	20140629
3580	6	11	20140325
3601	41	24	20140219
3617	118	15	20140514
3626	50	31	20141022
3630	70	73	20141214
3637	1	48	20140326
3646	56	82	20140221
3718	37	59	20140624
3755	82	164	20140115
3759	1	1	20140107
3767	52	37	20140222
3782	18	16	20151114
3789	37	0	20150122
3793	1	73	20140805
3796	23	48	20140211
3802	137	37	20141211
3837	127	52	20140222
3855	16	68	20140509
3909	49	11	20140429
3919	137	99	20140208
3945	0	70	20140802
3948	1	49	20141006
3951	96	36	20140818
3953	1	10	20140322
3977	22	23	20140603
3994	127	2	20150423
3998	4	1	20140307
4003	49	3	20150701
4020	1	38	20140411
4024	22	23	20150131
4050	16	68	20140315
4086	18	16	20140530
4120	20	4	20140509
4124	16	16	20141016
4174	35	153	20140213
4185	20	15	20140121
4195	22	2	20140502
4247	70	13	20140626
4251	72	73	20140321
4259	95	26	20140530
4272	10	23	20150101
4284	1	70	20140718
4287	37	39	20150121
4289	3	44	20140607
4309	114	17	20140201
4373	10	1	20150124
4378	79	1	20140220
4396	1	10	20140317
4424	3	58	20140707
4436	6	75	20140111
4466	2	35	20140127
4470	31	1	20140511
4499	3	15	20140119
4507	1	72	20140508
4522	52	70	20140220
4543	1	94	20140419
4583	24	4	20140110
4587	0	37	20140709
4600	23	70	20150509
4610	57	52	20140303
4632	0	4	20141216
4662	3	63	20140906
4702	43	113	20140217
4705	19	40	20140227
4713	73	130	20140130
4812	6	21	20140511
4816	6	4	20140508
4847	7	17	20140621
4857	28	35	20150306
4874	23	19	20140208
4878	113	23	20140111
4890	81	37	20140217
4925	2	114	20140603
4953	117	52	20141011
4988	7	43	20140825
4999	118	19	20140419
5010	102	25	20140303
5018	9	4	20150130
5022	1	69	20140205
5037	3	64	20140827
5051	68	13	20141210
5053	50	67	20150828
5082	22	59	20140904
5093	22	1	20150623
5096	1	43	20141122
5124	106	40	20140726
5131	21	27	20140817
5134	3	22	20140605
5136	18	0	20150502
5155	0	70	20141018
5164	4	61	20140107
5168	3	48	20140818
5171	118	113	20140508
5192	28	73	20140913
5219	4	70	20140121
5263	17	43	20150416
5266	81	122	20140413
5277	107	0	20150110
5287	48	34	20140518
5303	10	64	20140302
5306	18	13	20141215
5316	127	55	20141206
5331	7	68	20140525
5358	4	16	20140921
5393	56	11	20150130
5416	44	133	20140413
5442	11	127	20140425
5458	30	24	20140820
5461	72	37	20150303
5483	1	98	20140817
5492	0	37	20141204
5499	45	70	20150324
5532	23	58	20140511
5535	43	68	20141217
5537	4	113	20140709
5546	0	14	20150601
5557	15	43	20140114
5615	6	37	20140629
5618	0	3	20150209
5636	7	102	20150116
5651	55	16	20140216
5655	57	1	20141119
5704	7	112	20140501
5710	6	0	20150421
5739	21	43	20140124
5748	106	11	20140331
5750	157	154	20140809
5756	64	16	20140104
5766	48	37	20140813
5770	15	11	20140402
5794	10	49	20140908
5805	63	127	20141210
5825	57	5	20140304
5837	38	27	20140114
5840	153	132	20140712
5843	18	24	20140115
5845	151	79	20140114
5882	2	4	20140917
5926	3	69	20140907
5930	37	67	20140223
5943	48	103	20141011
5954	18	1	20150204
5958	5	62	20140319
6008	16	15	20140804
6055	17	38	20141217
6069	17	32	20141204
6083	20	4	20140719
6090	135	23	20140523
6099	13	10	20140328
6109	39	102	20141030
6111	4	20	20140728
6141	68	14	20140616
6149	6	1	20140521
6242	16	59	20140303
6250	9	4	20140216
6254	1	4	20140129
6256	72	69	20140103
6272	28	35	20150519
6291	17	37	20140402
6322	20	4	20140420
6324	71	59	20140223
6338	1	26	20140205
6365	142	13	20141012
6370	63	84	20140901
6433	2	25	20140829
6448	0	16	20150122
6456	47	21	20140820
6460	24	3	20150201
6491	82	31	20141203
6510	35	63	20140804
6531	18	68	20140926
6543	34	94	20140218
6584	7	12	20150515
6605	1	59	20140820
6640	60	69	20140507
6665	18	75	20150517
6672	18	39	20140226
6693	54	70	20140101
6703	44	52	20140625
6723	1	37	20140920
6733	133	50	20141128
6748	28	1	20140924
6761	114	17	20140805
6765	1	64	20141021
6775	0	6	20150122
6777	22	36	20141210
6779	56	48	20150225
6793	3	10	20140530
6796	75	86	20141126
6803	114	82	20140413
6826	4	26	20140407
6834	63	37	20140904
6836	1	43	20140827
6857	17	23	20141127
6869	65	52	20140213
6886	13	82	20141117
6894	18	95	20141107
6905	18	17	20140410
6943	2	37	20141217
6949	21	37	20140317
6952	0	52	20150521
6970	18	73	20140724
7034	24	73	20140919
7060	37	17	20140308
7062	2	4	20141020
7096	4	25	20150210
7100	17	21	20140509
7112	73	19	20140206
7120	0	39	20140330
7139	8	68	20141228
7161	26	70	20140206
7169	70	79	20140616
7222	0	11	20140106
7258	6	85	20140313
7283	7	73	20140508
7292	88	21	20140726
7307	9	73	20150123
7340	16	31	20140105
7357	65	58	20140715
7360	22	16	20140706
7363	24	79	20140525
7367	158	73	20140209
7370	69	4	20140221
7390	68	11	20150207
7413	1	158	20140409
7431	80	52	20140226
7439	4	58	20140215
7473	35	16	20150328
7497	0	3	20140606
7512	23	19	20140130
7516	50	113	20141121
7540	159	37	20140428
7543	24	59	20141110
7546	4	38	20140108
7550	44	73	20140301
7575	8	69	20140219
7632	1	37	20140714
7638	16	59	20140402
7685	60	77	20141130
7717	3	43	20140322
7751	3	35	20140316
7757	87	88	20140124
7761	1	7	20150616
7763	60	104	20141025
7824	22	153	20140810
7840	37	135	20140201
7861	17	73	20141012
7879	63	120	20140305
7934	19	5	20140425
7948	2	49	20140217
7982	35	121	20140529
7990	0	70	20140124
8013	17	70	20141122
8028	1	59	20140515
8039	22	95	20140209
8071	82	73	20140103
8101	7	31	20140629
8131	23	1	20140621
8144	23	144	20140304
8180	1	32	20141201
8206	100	150	20140124
8232	6	3	20150104
8269	4	141	20140910
8283	6	3	20140303
8291	44	15	20140323
8294	70	74	20140426
8317	39	68	20140207
8336	4	37	20140819
8339	37	3	20140201
8356	63	24	20140810
8360	3	17	20140106
8364	63	0	20150710
8423	9	114	20140504
8439	59	77	20140415
8468	29	21	20140731
8477	6	34	20140529
8532	2	73	20140918
8548	68	10	20140323
8550	18	17	20140318
8553	82	79	20140406
8557	75	10	20140530
8560	91	33	20141005
8603	0	95	20141211
8615	21	24	20141014
8663	23	4	20140726
8691	80	73	20140216
8700	6	16	20140607
8722	3	103	20150112
8755	21	24	20140619
8768	88	3	20140331
8783	50	4	20140118
8793	44	117	20140913
8795	20	3	20140323
8804	71	69	20140722
8821	68	37	20140904
8823	0	10	20140420
8846	23	63	20140706
8865	3	127	20140831
8869	34	16	20140415
8872	26	123	20140709
8882	77	21	20140202
8891	37	68	20140103
8906	37	23	20141128
8915	49	72	20140320
8947	114	4	20141126
8951	21	70	20140828
8955	63	16	20140613
8958	50	102	20140124
8979	6	43	20140113
9008	16	16	20140619
9016	12	94	20140409
9035	20	59	20140504
9045	3	17	20140208
9063	73	80	20141016
9078	4	10	20140811
9115	82	100	20140402
9128	82	113	20140517
9188	18	82	20150215
9239	74	59	20140219
9243	18	70	20140116
9255	20	3	20140803
9269	39	73	20140515
9282	52	81	20140111
9285	77	66	20140620
9289	6	4	20140503
9295	22	3	20150205
9312	1	23	20150606
9344	97	73	20140104
9367	4	98	20140414
9371	6	165	20140421
9380	6	115	20141030
9391	49	72	20150618
9404	4	115	20140505
9408	63	50	20140825
9418	7	130	20140319
9421	0	46	20140424
9425	24	17	20150130
9440	7	33	20140503
9467	18	21	20150302
9480	0	4	20140525
9513	82	122	20140526
9517	70	63	20140628
9547	11	45	20140318
9598	3	50	20140502
9607	3	135	20140529
9613	55	117	20140123
9617	82	79	20140611
9641	3	23	20140506
9655	1	24	20140503
9670	137	26	20140527
9722	16	37	20140405
9761	113	23	20141023
9769	0	4	20140619
9814	75	16	20140101
9817	43	161	20140407
9824	56	68	20140408
9834	27	1	20140715
9838	44	21	20140212
9842	28	4	20140905
9845	50	37	20140611
9867	94	145	20140523
9882	28	113	20140303
9897	10	76	20140121
9903	49	98	20140716
9916	1	52	20140303
9920	3	70	20140326
9940	9	95	20140421
9944	69	48	20141115
9954	11	23	20140706
9961	6	118	20140725
9964	37	2	20140829
9987	4	116	20140622
10022	6	37	20140224
10069	37	16	20140117
10087	122	19	20140726
10090	7	30	20140821
10094	49	74	20141105
10110	24	37	20141102
10167	0	69	20140706
10176	9	4	20141012
10179	50	4	20140618
10182	6	35	20141116
10195	84	11	20140111
10202	1	3	20140718
10206	21	50	20140331
10223	37	17	20141108
10226	11	65	20140309
10229	7	113	20140811
10232	74	49	20140614
10285	40	114	20141126
10312	23	142	20140301
10317	75	162	20140512
10332	2	37	20140830
10358	18	1	20141010
10429	3	82	20140614
10431	117	37	20140215
10439	3	57	20140614
10443	50	23	20140127
10455	21	0	20140111
10459	18	16	20140311
10462	16	43	20140912
10465	4	75	20140116
10469	124	42	20141224
10486	26	58	20140209
10527	22	69	20140402
10531	21	23	20140322
10558	49	3	20140603
10567	73	24	20140316
10602	35	122	20140613
10609	49	74	20141223
10621	146	70	20140420
10624	0	21	20140807
10647	6	49	20140613
10658	6	4	20140704
10661	130	158	20140620
10694	3	26	20140524
10706	22	52	20140123
10733	1	1	20140416
10741	22	19	20151018
10751	1	19	20140705
10762	79	35	20140401
10769	120	69	20140217
10773	72	70	20140910
10782	17	17	20140117
10785	4	11	20141120
10802	81	113	20141125
10811	50	135	20140110
10849	40	135	20140613
10852	2	13	20140206
10856	16	44	20140214
10873	16	33	20140728
10885	0	4	20140122
10894	77	19	20140804
10916	3	36	20141227
10926	69	109	20140420
10937	9	27	20140125
10950	9	44	20140304
10963	18	68	20150104
11005	6	70	20140413
11013	1	16	20150214
11015	74	21	20140220
11018	0	5	20150725
11046	3	48	20140327
11057	4	57	20140508
11068	22	3	20140904
11070	37	21	20141019
11110	24	24	20140126
11113	20	57	20140109
11116	118	13	20140821
11121	100	82	20140425
11138	18	110	20140311
11157	65	69	20140122
11179	49	73	20140502
11181	83	4	20140515
11190	118	17	20140109
11200	4	114	20140929
11210	74	3	20140209
11223	1	1	20140618
11232	103	68	20140520
11239	6	69	20140709
11241	9	87	20141214
11266	1	69	20150211
11273	48	43	20140822
11276	0	37	20140111
11306	2	4	20140125
11312	1	23	20150618
11319	16	4	20140112
11323	16	94	20140311
11349	79	74	20140705
11359	127	34	20141216
11374	17	113	20140419
11381	130	70	20140320
11395	47	4	20140320
11404	20	50	20140113
11408	22	133	20140505
11411	23	14	20140609
11436	3	31	20140917
11438	44	103	20141213
11442	12	3	20140403
11454	48	73	20140918
11500	55	19	20140331
11503	25	82	20140310
11508	6	61	20140108
11530	19	71	20140321
11545	113	23	20140423
11549	15	4	20140302
11554	56	73	20140304
11577	4	17	20140223
11597	2	3	20141222
11611	0	37	20140720
11614	19	26	20141021
11623	65	115	20140604
11627	73	19	20140325
11648	18	63	20151207
11650	20	127	20140128
11665	37	13	20140304
11674	73	120	20140212
11679	24	135	20140404
11699	23	113	20140213
11719	34	10	20140714
11726	82	63	20140111
11747	21	37	20140610
11751	0	16	20141022
11754	103	11	20140302
11773	21	114	20140407
11775	17	4	20140614
11779	149	24	20140516
11801	9	70	20140204
11811	3	57	20140812
11820	20	88	20140720
11826	3	159	20140429
11834	22	4	20140120
11873	11	3	20140222
11893	67	91	20140118
11901	48	137	20140404
11909	16	1	20140331
11912	49	43	20150317
11914	39	3	20140825
11917	4	3	20141101
11930	19	36	20140430
11933	1	69	20140816
11948	37	25	20140919
11951	59	13	20141121
11957	20	69	20140805
11982	23	68	20140315
11984	113	37	20140324
11991	1	6	20140607
11999	3	82	20140201
12013	24	23	20140422
12017	16	15	20141110
12043	3	17	20140804
12059	23	68	20140607
12074	22	44	20140913
12086	8	69	20150407
12095	70	1	20140121
12102	43	75	20140120
12106	6	80	20150220
12115	19	66	20140401
12122	1	34	20140721
12132	79	4	20141216
12140	6	113	20140322
12143	0	63	20140416
12145	65	73	20140106
12160	122	17	20140215
12162	17	35	20140826
12185	21	11	20140128
12221	0	122	20140103
12238	24	44	20141129
12244	65	124	20140406
12248	21	73	20140527
12259	15	74	20140116
12270	24	65	20140220
12273	44	4	20141202
12275	7	87	20140401
12279	11	36	20140228
12283	85	25	20140129
12286	73	59	20140324
12308	8	68	20140218
12311	22	37	20140707
12314	4	1	20140902
12325	17	1	20140811
12327	1	48	20140430
12331	1	49	20140325
12335	9	11	20150501
12344	49	1	20141122
12355	127	26	20141012
12357	64	64	20140625
12385	1	103	20140418
12393	2	118	20140227
12397	37	95	20141115
12410	21	19	20140925
12413	15	73	20140629
12416	9	37	20140828
12418	3	49	20140606
12428	0	27	20140327
12433	52	4	20140825
12442	11	3	20140213
12444	0	127	20140115
12466	118	4	20140823
12470	1	11	20140610
12476	4	79	20140826
12478	52	37	20141219
12484	0	103	20140318
12496	99	17	20140102
12500	37	70	20140216
12509	3	39	20140823
12523	22	128	20140120
12533	2	68	20140111
12536	35	113	20140226
12539	24	37	20150627
12541	3	4	20141102
12547	21	37	20140329
12555	4	2	20140406
12589	73	44	20140424
12592	113	119	20140320
12600	118	107	20140209
12607	23	125	20140412
12610	2	45	20140302
12624	48	26	20140218
12640	28	35	20140109
12646	7	43	20140924
12652	3	37	20140527
12658	16	4	20140113
12674	0	65	20140522
12687	8	50	20140313
12705	64	26	20140315
12737	74	23	20140120
12741	22	23	20140203
12773	23	67	20140911
12779	22	113	20140521
12782	21	73	20140626
12791	1	2	20140113
12795	68	50	20140520
12800	8	113	20141208
12810	3	63	20140123
12830	16	13	20140227
12834	108	43	20140116
12851	37	114	20141218
12867	49	82	20141007
12877	91	43	20140530
12880	73	58	20140407
12884	6	21	20140206
12888	21	147	20140711
12892	37	49	20140812
12895	56	21	20140412
12899	37	4	20140515
12908	31	23	20140326
12928	3	49	20140208
12942	7	37	20140607
12979	0	70	20140317
12981	3	25	20140430
12984	22	33	20140412
12988	34	31	20140204
13014	127	103	20140204
13018	69	120	20141011
13045	68	44	20140714
13051	20	75	20140105
13054	24	75	20140308
13058	17	3	20140512
13075	49	1	20150203
13077	1	27	20140303
13079	35	49	20140115
13087	15	3	20140423
13093	7	37	20140515
13095	1	13	20140426
13103	1	70	20140725
13113	3	1	20140703
13120	75	37	20140210
13124	65	73	20140324
13142	0	21	20140906
13150	37	3	20140306
13154	107	10	20140307
13168	0	33	20140508
13179	3	34	20140313
13184	3	59	20140412
13194	21	68	20141022
13196	19	4	20140226
13219	16	82	20140729
13221	44	127	20141212
13223	0	78	20140721
13231	16	23	20140124
13244	25	21	20140909
13254	16	49	20140324
13267	4	40	20140103
13278	37	10	20140209
13282	20	45	20140526
13297	4	50	20141111
13303	52	127	20140308
13314	1	34	20140413
13322	4	113	20140828
13331	73	24	20140418
13333	48	68	20141127
13339	49	19	20141222
13343	1	73	20140626
13359	43	43	20140221
13363	19	26	20140403
13391	21	27	20140106
13446	18	48	20140305
13455	9	10	20140302
13459	8	3	20140321
13461	22	2	20140421
13490	2	4	20140123
13510	4	2	20140519
13529	43	113	20140423
13544	28	17	20140226
13577	3	74	20140921
13580	4	16	20140613
13585	1	21	20140926
13590	18	11	20140105
13592	37	35	20140723
13594	3	68	20140627
13608	37	1	20140109
13621	21	1	20140123
13625	8	16	20140527
13633	37	14	20140114
13636	6	77	20140121
13640	21	82	20140112
13662	1	115	20140602
13666	11	58	20140415
13676	24	3	20140107
13679	20	0	20140522
13704	6	73	20140129
13722	3	91	20140607
13752	17	70	20140305
13759	0	67	20141126
13771	79	34	20140118
13773	19	37	20140715
13777	10	64	20140608
13794	6	3	20140511
13796	1	34	20140601
13807	61	16	20140301
13809	6	40	20140308
13812	90	59	20140519
13814	49	3	20140906
13816	50	48	20140402
13818	45	37	20140417
13821	48	37	20140426
13828	0	118	20140217
13837	17	104	20140924
13842	43	70	20140413
13877	21	120	20140726
13881	1	34	20141008
13883	72	64	20140611
13885	2	37	20140913
13887	11	4	20140905
13889	120	157	20140105
13893	14	50	20140412
13897	120	26	20140402
13900	71	19	20140307
13902	1	77	20140105
13904	18	4	20140519
13907	2	23	20140417
13914	27	3	20140226
13921	21	19	20140217
13923	23	27	20140403
13935	7	25	20140729
13939	3	118	20141126
13948	6	26	20140101
13956	2	37	20140603
13962	15	72	20140303
13964	3	25	20140214
13975	75	113	20140906
14000	2	88	20140127
14002	45	37	20140526
14027	73	24	20140119
14052	1	40	20140907
14057	4	74	20140506
14072	70	53	20140112
14086	0	69	20140604
14088	17	31	20140131
14094	13	73	20140520
14107	133	37	20140608
14115	3	102	20141026
14124	28	24	20140714
14150	59	43	20140218
14156	1	1	20140302
14164	2	70	20140331
14168	70	10	20140607
14176	4	16	20140107
14189	9	130	20140217
14200	23	94	20140504
14203	26	161	20140306
14224	3	112	20140222
14226	3	94	20140709
14229	26	63	20140308
14234	3	69	20140107
14236	48	0	20140414
14248	16	13	20140128
14255	2	32	20140323
14266	99	151	20140528
14268	63	35	20140105
14272	3	100	20140403
14274	52	32	20140104
14285	1	13	20140531
14288	59	127	20140802
14295	20	75	20140124
14299	1	11	20140618
14309	3	19	20140422
14316	33	117	20140321
14323	23	1	20140327
14330	64	68	20140109
14332	102	82	20140102
14337	44	43	20140102
14340	11	59	20140213
14344	1	37	20140202
14347	89	39	20140131
14363	40	0	20140203
14366	18	4	20140131
14374	21	69	20140621
14380	13	55	20140427
14386	0	50	20140223
14388	22	25	20140220
14401	9	61	20140221
14403	35	11	20140811
14407	69	40	20140214
14414	3	1	20140131
14419	118	11	20141023
14438	17	79	20140629
14444	158	76	20140316
14446	1	69	20140211
14453	55	21	20140122
14468	20	49	20140221
14471	2	43	20140223
14475	118	17	20140131
14482	27	114	20140327
14489	17	4	20140203
14497	82	10	20140523
14499	3	68	20140215
14503	18	44	20140709
14507	21	49	20140201
14526	9	61	20140504
14531	50	88	20140611
14535	10	37	20140420
14537	17	26	20140504
14539	46	103	20140922
14543	45	70	20140326
14555	135	70	20140108
14557	43	13	20140318
14559	113	46	20140710
14565	43	146	20140818
14569	6	37	20140105
14575	141	3	20140218
14578	49	95	20140305
14580	120	43	20140119
14586	23	3	20140114
14588	4	37	20140831
14591	58	79	20140413
14595	68	69	20140306
14597	74	16	20140119
14599	69	4	20140626
14607	55	98	20140520
